Latitude 	 Longitude 	 Weight 	 Continent
50.548	2.86864	6	Europe
18.337	-64.9137	6	North America
40.1392	-75.5138	22	North America
-16.122	-40.7097	1	South America
0.391766	101.895	5	Asia
44.8387	-93.3979	15	North America
39.333	-76.7279	231	North America
52.427	12.5432	1	Europe
37.5013	-77.39	117	North America
-1.43889	36.9928	2	Africa
41.224	16.3137	2	Europe
35.2629	-118.648	1	North America
33.9609	133.294	1	Asia
14.8655	120.824	10	Asia
-23.6351	-48.1082	3	South America
14.9735	120.156	2	Asia
53.9676	27.0887	1	Europe
34.0071	-118.761	2	North America
35.9265	-79.0393	24	North America
-20.0629	30.8277	1	Africa
30.7758	-90.3967	1	North America
3.23187	101.386	55	Asia
40.6464	29.2573	1	Asia
41.7656	-72.6803	162	North America
51.5291	4.48493	4	Europe
9.06271	6.0036	1	Africa
34.7917	-96.9932	1	North America
41.84	-94.1168	1	North America
52.6922	5.24849	2	Europe
51.4659	5.70573	41	Europe
39.4564	-75.7098	5	North America
-23.8847	29.7332	3	Africa
-7.70792	113.972	1	Asia
-8.06242	111.918	1	Asia
47.8317	-0.0212371	2	Europe
38.5644	-77.3177	94	North America
42.0881	-88.3234	2	North America
31.2416	-81.5031	7	North America
8.77655	-82.4325	1	North America
-11.0019	-37.1007	25	South America
42.2426	-83.6243	57	North America
20.7415	-102.535	1	North America
33.6889	-84.216	109	North America
40.9104	-79.915	1	North America
-26.9875	-51.1292	2	South America
34.3768	-80.0681	5	North America
34.9667	-78.7415	15	North America
-24.6098	-47.4528	1	South America
40.0547	-83.2923	7	North America
-7.0949	110.925	4	Asia
53.6047	107.776	1	Europe
4.39017	-76.0744	2	South America
5.05508	100.415	5	Asia
29.6921	-82.3198	32	North America
24.1451	55.7099	2	Asia
48.6399	-1.98427	1	Europe
34.3393	-117.462	2	North America
40.1386	-77.3318	1	North America
-23.417	-54.5603	6	South America
37.6476	-118.978	1	North America
43.3919	-80.3072	5	North America
-8.61154	120.466	3	Asia
38.429	-121.386	34	North America
48.4154	3.24633	1	Europe
20.9532	-101.28	1	North America
-30.5529	-53.4955	2	South America
53.8389	38.0457	1	Europe
40.5009	-112.031	16	North America
35.7911	-77.6377	3	North America
31.841	-106.584	10	North America
30.0446	31.3575	26	Africa
38.3156	27.135	6	Asia
52.7642	23.1903	2	Europe
-0.759188	100.599	1	Asia
40.7237	-81.1072	1	North America
35.0764	-92.4576	17	North America
18.2621	-66.8485	4	North America
41.9259	12.7415	3	Europe
-22.1609	-54.8613	7	South America
43.7089	-79.535	33	North America
30.4216	-89.0687	15	North America
37.8135	-121.338	57	North America
33.2617	-89.1701	1	North America
49.3578	0.727643	1	Europe
52.8491	0.502344	1	Europe
38.091	-79.0568	3	North America
47.8851	0.140387	8	Europe
39.1208	-76.7385	44	North America
33.6245	-80.9266	191	North America
37.0898	-86.3577	4	North America
56.6282	47.8837	5	Europe
20.1274	-96.967	1	North America
32.3705	-100.985	1	North America
43.3415	-8.41087	1	Europe
-23.3827	-46.926	3	South America
49.4406	1.10928	91	Europe
-27.4416	29.1397	1	Africa
31.7106	-106.314	34	North America
18.5432	-88.2998	1	North America
36.1548	-81.098	14	North America
1.01231	32.4703	1	Africa
41.5496	-72.6521	22	North America
33.6807	-93.6038	2	North America
