Latitude 	 Longitude 	 Weight 	 Continent
35.005	-117.651	1	North America
33.3119	-81.1257	10	North America
36.7991	-77.9921	2	North America
51.6411	5.34421	80	Europe
43.4527	-123.327	1	North America
42.3676	-72.5055	7	North America
49.453	1.03951	310	Europe
-23.417	-54.5603	87	South America
37.6476	-118.978	1	North America
41.0523	16.7039	2	Europe
38.429	-121.386	163	North America
41.7136	-8.74744	5	Europe
62.023	129.705	27	Europe
46.6216	-0.645917	1	Europe
10.2672	123.842	31	Asia
-28.601	-49.3226	1	South America
33.4114	-82.6657	5	North America
33.6769	-84.9496	11	North America
42.4607	-83.6517	2	North America
37.3576	-81.4621	1	North America
33.6521	-87.0042	4	North America
-30.5529	-53.4955	25	South America
52.8594	8.03425	1	Europe
49.0292	7.95578	27	Europe
36.2417	36.1611	1	Asia
51.2363	-0.575485	13	Europe
44.9027	-68.6657	5	North America
-21.5127	-50.3129	1	South America
19.8515	99.7718	1	Asia
52.7642	23.1903	1	Europe
40.5229	-87.249	2	North America
-29.106	-51.5365	16	South America
-26.7278	-49.1716	4	South America
35.0764	-92.4576	24	North America
-22.1609	-54.8613	19	South America
25.7158	-100.282	55	North America
30.4216	-89.0687	42	North America
46.8771	-102.34	2	North America
33.2617	-89.1701	1	North America
46.7267	-117.166	7	North America
-8.43046	-36.7454	77	South America
-12.3487	-46.5503	4	South America
30.7152	-94.8691	4	North America
29.8788	-97.6751	10	North America
43.3678	-86.1773	2	North America
-33.1937	20.857	1	Africa
52.9815	6.74891	6	Europe
10.1631	-64.6924	7	South America
46.8514	-118.64	1	North America
-11.6244	-38.9739	1	South America
42.8804	-75.6283	3	North America
-25.8981	28.1156	20	Africa
29.214	-99.7723	6	North America
39.33	-75.0224	1	North America
50.8712	0.0123663	4	Europe
