Latitude 	 Longitude 	 Weight 	 Continent
44.0544	5.9732	1	Europe
35.2035	-80.836	30	North America
52.5909	-2.12746	120	Europe
17.5117	-91.9881	1	North America
39.0933	-108.572	4	North America
31.2437	121.523	5	Asia
-17.3183	-53.2114	1	South America
53.5601	-2.87583	4	Europe
39.9819	-83.4953	7	North America
59.8619	18.9216	1	Europe
39.7951	-84.0324	1	North America
-18.6364	-46.4172	3	South America
40.0565	-83.0353	18	North America
4.00118	102.434	2	Asia
57.0204	9.89013	1	Europe
51.1252	-114.185	8	North America
-3.79555	-39.2648	1	South America
45.7633	-73.4778	6	North America
34.4091	132.716	2	Asia
59.9394	30.0922	90	Europe
39.2446	26.5953	1	Asia
39.6355	-4.47003	3	Europe
53.2735	-6.39952	31	Europe
50.6192	13.7078	1	Europe
37.7941	-88.6581	1	North America
46.5141	-1.78958	7	Europe
43.4372	-102.193	1	North America
46.3601	48.0341	9	Europe
40.6708	-88.7666	1	North America
-36.9045	-73.0307	3	South America
41.653	-83.5693	6	North America
-23.7363	-52.5974	1	South America
33.6871	35.4295	2	Asia
14.9523	104.392	1	Asia
19.4742	-99.3104	125	North America
34.2008	-116.944	2	North America
-22.9932	-43.6078	2	South America
-8.13198	111.617	1	Asia
41.3021	-85.6472	1	North America
44.0434	-63.7674	1	North America
-30.1649	-51.4437	6	South America
51.0261	-1.24521	6	Europe
37.5717	-4.63799	1	Europe
28.5563	-82.114	1	North America
-22.5615	-45.0123	3	South America
21.6285	-103.006	1	North America
46.0015	13.5177	1	Europe
47.4815	-0.563019	16	Europe
40.9174	-96.4754	1	North America
-8.20153	112.734	7	Asia
52.9539	-1.16654	56	Europe
35.5771	-5.34233	11	Africa
39.9334	32.8687	14	Asia
35.3285	139.35	13	Asia
38.9979	-105.554	9	North America
55.6705	37.2691	23	Europe
-33.3216	-66.3117	1	South America
36.1095	138.898	1	Asia
37.3515	-78.9117	1	North America
44.6691	20.9302	2	Europe
3.35359	101.253	64	Asia
39.569	2.89238	1	Europe
53.0497	-7.24189	3	Europe
-23.54	-46.3466	53	South America
37.7829	29.082	1	Asia
35.0742	-106.523	3	North America
-21.242	-51.5713	6	South America
-5.32116	-39.3433	1	South America
