Latitude 	 Longitude 	 Weight 	 Continent
55.0451	21.6748	2	Europe
-15.7869	35.0043	3	Africa
62.554	-150.221	1	North America
41.7776	-2.3213	5	Europe
52.6004	19.1766	5	Europe
-3.13547	-58.7839	3	South America
4.93593	8.34083	5	Africa
7.65257	4.22322	2	Africa
61.1713	-113.676	1	North America
-7.44833	110.585	1	Asia
43.2193	-87.9274	8	North America
40.59	-73.7391	8	North America
-27.8144	-50.3326	2	South America
53.3941	-114.226	10	North America
42.0722	-88.1518	14	North America
44.7597	0.77985	1	Europe
-29.4497	-55.1328	1	South America
49.2465	2.47104	31	Europe
50.7242	-3.78381	3	Europe
48.8836	6.04402	4	Europe
36.4199	-82.0676	1	North America
27.7054	-97.7283	1	North America
53.4066	23.5021	16	Europe
30.62	-81.6504	9	North America
-7.99089	-38.2917	4	South America
35.0831	-85.2504	9	North America
8.65284	-71.1261	13	South America
21.1478	79.0452	2	Asia
-26.5286	28.0197	1	Africa
39.2536	-84.1476	1	North America
46.5938	17.125	1	Europe
27.0344	-80.1087	3	North America
35.0332	-80.8272	16	North America
37.0748	22.4214	2	Europe
44.5018	-88.3351	2	North America
48.3043	20.751	3	Europe
35.0585	-89.6912	1	North America
56.332	-2.79637	1	Europe
51.1587	-0.631092	6	Europe
-26.5471	153.631	1	Oceania
59.85	17.5882	10	Europe
42.4548	14.2033	3	Europe
46.2321	-63.1317	2	North America
61.3663	16.3829	1	Europe
36.7568	-108.569	1	North America
-3.30786	119.196	7	Asia
13.4157	-16.6913	4	Africa
-36.3052	-57.6106	1	South America
39.7022	-75.3787	2	North America
41.7581	2.06928	46	Europe
51.118	3.96552	1	Europe
55.0554	-6.03222	2	Europe
55.5351	25.0862	1	Europe
48.2503	7.45889	5	Europe
44.8039	-122.798	1	North America
-18.7161	-47.4972	2	South America
-22.5565	-55.7244	4	South America
47.525	-120.481	1	North America
40.8177	29.2981	16	Asia
-28.6675	25.0344	1	Africa
36.5927	-79.4109	13	North America
9.07881	126.196	1	Asia
42.9907	-85.9508	8	North America
46.9459	18.9131	6	Europe
53.028	-59.4352	1	North America
-1.96672	30.0559	1	Africa
33.7439	-90.7304	1	North America
43.1796	-0.240469	3	Europe
39.5469	-85.7753	1	North America
33.2761	-86.0276	1	North America
55.1872	34.3036	1	Europe
52.0594	-9.49595	2	Europe
28.342	-81.365	76	North America
35.4392	-78.4263	1	North America
35.8305	-85.9786	10	North America
55.1387	-7.44622	1	Europe
-2.53555	-49.0335	1	South America
53.7239	-2.19784	32	Europe
51.5207	-0.142822	29227	Europe
41.5996	2.58629	4	Europe
59.211	18.3212	1	Europe
52.3516	-6.4594	2	Europe
37.7514	-120.866	3	North America
38.868	-83.0148	3	North America
38.3434	-81.6437	6	North America
10.3199	-62.9667	1	South America
33.2725	-88.5967	1	North America
52.0573	1.16514	11	Europe
-22.6446	-43.3052	29	South America
-0.789275	113.921	30	Asia
30.8215	-89.1377	1	North America
39.8392	-88.973	1	North America
34.6547	-99.2894	1	North America
14.6677	-17.4285	6	Africa
48.8427	3.65087	1	Europe
-33.9396	18.4201	33	Africa
33.5	126.528	3	Asia
-7.4455	108.765	1	Asia
51.5184	-3.63421	4	Europe
42.6866	-8.98969	15	Europe
42.0909	-86.0081	1	North America
-38.2156	144.519	1	Oceania
36.0001	-86.6021	8	North America
35.0231	-81.035	11	North America
42.9117	-87.8607	33	North America
37.8036	29.718	1	Asia
48.202	16.3824	18	Europe
-15.0709	-40.868	2	South America
39.2692	-0.557376	3	Europe
36.6887	126.755	1	Asia
35.4319	-85.7131	2	North America
3.94649	113.811	22	Asia
37.5702	-84.2869	2	North America
3.5118	103.158	1	Asia
56.1308	47.2532	20	Europe
56.2162	-3.42732	3	Europe
-19.6019	-40.7725	7	South America
38.2771	27.1614	3	Asia
53.2075	6.12759	13	Europe
30.4806	-89.0687	3	North America
6.22538	-75.3997	1	South America
29.5	-95.5322	18	North America
29.9754	-92.1214	2	North America
12.6199	102.146	2	Asia
43.6237	-94.9845	2	North America
-6.57832	-39.1068	1	South America
37.403	-76.8095	2	North America
0.0717643	-51.0492	208	South America
42.9318	44.6465	6	Europe
54.2235	-9.98899	1	Europe
58.163	55.8611	3	Europe
36.6419	-83.9292	1	North America
37.2461	-8.19459	1	Europe
36.36	-95.1217	1	North America
39.0261	-86.9358	4	North America
6.336	8.08599	6	Africa
22.353	73.251	1	Asia
52.8611	4.83029	20	Europe
-21.2741	-50.7091	1	South America
37.5013	-77.39	30	North America
48.6933	5.84181	2	Europe
40.6006	-80.66	1	North America
41.729	8.80969	1	Europe
-22.5842	17.0831	44	Africa
45.7046	8.79532	12	Europe
46.5287	6.6419	37	Europe
-23.6351	-48.1082	10	South America
2.98057	99.7868	1	Asia
56.1168	48.3479	1	Europe
53.0753	18.2353	2	Europe
3.23187	101.386	135	Asia
37.5577	30.4539	1	Asia
45.4784	-73.4492	8	North America
-1.61599	-47.478	1	South America
-23.0537	-47.7053	1	South America
49.0555	3.37798	1	Europe
2.60024	102.263	2	Asia
53.623	55.908	7	Europe
37.5467	-77.089	2	North America
39.5922	-8.37447	3	Europe
55.9712	47.3613	2	Europe
41.7656	-72.6803	121	North America
7.35494	-2.33848	2	Africa
-12.4223	-41.313	3	South America
41.6988	-71.4223	38	North America
2.37637	102.359	8	Asia
36.7347	-79.4286	1	North America
44.726	10.6876	3	Europe
-27.0529	-52.9701	9	South America
36.3287	-95.4692	1	North America
30.1529	30.8398	1	Africa
47.798	-3.56859	3	Europe
41.2246	-84.3161	4	North America
7.9095	-72.4738	3	South America
-27.6698	-53.8305	1	South America
20.7216	-100.44	92	North America
57.2084	25.2601	3	Europe
5.63362	-73.526	8	South America
-22.7811	-42.1396	6	South America
-26.0693	-53.1264	1	South America
14.5725	-90.5274	49	North America
33.9411	-84.2022	48	North America
52.1587	-1.74068	2	Europe
30.8286	-88.4226	1	North America
-7.76844	111.134	4	Asia
40.1275	25.9459	1	Asia
-7.70792	113.972	3	Asia
37.8755	15.0401	1	Europe
-33.5678	151.197	3	Oceania
36.0588	-94.173	12	North America
38.8625	-94.7576	18	North America
55.7969	9.74419	1	Europe
37.6968	-97.4355	29	North America
25.6014	-103.377	7	North America
-11.0019	-37.1007	51	South America
41.1206	-101.623	1	North America
46.0232	14.4278	1	Europe
37.6514	-121.851	2	North America
33.4343	-79.652	1	North America
-26.9875	-51.1292	4	South America
13.8403	100.063	6	Asia
31.3233	-85.7188	1	North America
54.5931	-7.31474	2	Europe
-24.6098	-47.4528	1	South America
40.1847	49.4875	1	Asia
35.2001	-82.7834	1	North America
34.9413	-89.8269	5	North America
55.6232	34.9597	2	Europe
-7.0949	110.925	4	Asia
52.545	5.92005	18	Europe
38.7068	-90.445	18	North America
3.71411	102.476	6	Asia
45.7979	10.134	5	Europe
29.6921	-82.3198	6	North America
-6.07925	-35.3013	2	South America
53.62	7.55719	2	Europe
56.1801	46.5714	1	Europe
18.4231	-91.4346	1	North America
45.4571	-94.1807	8	North America
-23.417	-54.5603	26	South America
43.3919	-80.3072	10	North America
-4.36463	119.902	1	Asia
10.6524	-61.2849	2	North America
44.2839	0.247698	5	Europe
40.5906	43.0606	1	Asia
39.5873	-77.005	2	North America
19.8902	-100.43	1	North America
20.0715	-100.745	1	North America
-30.5529	-53.4955	8	South America
31.841	-106.584	17	North America
33.2713	126.368	1	Asia
53.4859	11.2058	1	Europe
3.56788	98.9531	2	Asia
56.7147	-2.46825	2	Europe
47.9738	-99.0246	1	North America
45.426	-75.6919	7	North America
52.7642	23.1903	8	Europe
35.2798	-81.1676	2	North America
-37.743	142.026	1	Oceania
-29.106	-51.5365	19	South America
-26.7278	-49.1716	6	South America
5.49076	100.436	106	Asia
-22.1609	-54.8613	17	South America
46.8104	-95.8403	1	North America
56.1946	15.6113	4	Europe
52.4475	16.6874	1	Europe
15.7791	120.6	1	Asia
53.4995	-2.88684	50	Europe
51.5378	7.20914	2	Europe
39.8769	-7.1126	1	Europe
